timestamp [isoformat],time [s],det power [dBm],temperature [C]
2023-02-11T01:16:30,3.1622183322906494,5.5861,34.17
2023-02-11T01:16:41,13.72428011894226,5.4757622,33.965
2023-02-11T01:16:51,24.280794382095337,5.431865999999999,34.023
2023-02-11T01:17:02,34.81328105926514,5.4034058,34.199
2023-02-11T01:17:12,45.37793564796448,5.385847,34.609
2023-02-11T01:17:23,55.936524629592896,5.3736846,34.316
2023-02-11T01:17:34,66.5062894821167,5.3662108,34.463
2023-02-11T01:17:44,77.0757212638855,5.3603412,34.316
2023-02-11T01:17:55,87.62909245491028,5.3532832,34.258
2023-02-11T01:18:05,98.18241000175476,5.3497612000000005,34.316
2023-02-11T01:18:16,108.75578331947327,5.346066400000001,34.229
2023-02-11T01:18:26,119.30184698104858,5.3455426,34.551
2023-02-11T01:18:37,129.85331439971924,5.3438542,34.375
2023-02-11T01:18:47,140.39903664588928,5.3406934,34.316
2023-02-11T01:18:58,150.93298435211182,5.3414798,34.404
2023-02-11T01:19:08,161.48792123794556,5.3386422,34.756
2023-02-11T01:19:19,172.02950739860535,5.3389332000000005,34.873
2023-02-11T01:19:30,182.58021306991577,5.336333,34.814
2023-02-11T01:19:40,193.1492795944214,5.3394572,34.668
2023-02-11T01:19:51,203.7354176044464,5.3378108,34.58
2023-02-11T01:20:01,214.27091097831726,5.339912,34.58
2023-02-11T01:20:12,224.83247447013855,5.339034400000001,34.58
2023-02-11T01:20:22,235.3994538784027,5.3394906,34.609
2023-02-11T01:20:33,245.95044088363647,5.339309,34.668
2023-02-11T01:20:44,256.51390957832336,5.338210800000001,34.785
2023-02-11T01:20:54,267.0724151134491,5.338672000000001,34.668
2023-02-11T01:21:05,277.64004778862,5.3388416,34.697
2023-02-11T01:21:15,288.1918911933899,5.341215199999999,34.99
2023-02-11T01:21:26,298.74112153053284,5.340705600000001,34.639
2023-02-11T01:21:36,309.30170464515686,5.3397016,34.727
2023-02-11T01:21:47,319.8356020450592,5.3399532,34.727
2023-02-11T01:21:57,330.3901813030243,5.3399030000000005,34.873
2023-02-11T01:22:08,340.94253158569336,5.3410899999999994,35.078
2023-02-11T01:22:18,351.49231123924255,5.3404701999999995,34.873
2023-02-11T01:22:29,362.0436923503876,5.3418452,34.844
2023-02-11T01:22:40,372.58883333206177,5.339937399999999,34.697
2023-02-11T01:22:50,383.1500759124756,5.3381148000000005,34.961
2023-02-11T01:23:01,393.6956822872162,5.339118399999999,35.02
2023-02-11T01:23:11,404.25206327438354,5.3395738,34.932
2023-02-11T01:23:22,414.82177925109863,5.3417298,35.049
2023-02-11T01:23:32,425.3569350242615,5.3402546,35.049
2023-02-11T01:23:43,435.91681718826294,5.3420844,35.137
2023-02-11T01:23:53,446.45667266845703,5.3417672000000005,35.107
2023-02-11T01:24:04,457.0083169937134,5.342403800000001,35.02
2023-02-11T01:24:15,467.5773265361786,5.342083199999999,35.02
2023-02-11T01:24:25,478.11185574531555,5.3415792,34.961
2023-02-11T01:24:36,488.66024899482727,5.3438916,35.107
2023-02-11T01:24:46,499.2283158302307,5.3438798,35.078
2023-02-11T01:24:57,509.7899477481842,5.344609999999999,34.814
2023-02-11T01:25:07,520.3575673103333,5.3440108,35.049
2023-02-11T01:25:18,530.9012489318848,5.3439968,35.137
2023-02-11T01:25:28,541.4463658332825,5.345657200000001,34.844
2023-02-11T01:25:39,551.9988768100739,5.3460766,35.283
2023-02-11T01:25:50,562.5361399650574,5.347161399999999,35.137
2023-02-11T01:26:00,573.0809986591339,5.3446396,35.049
2023-02-11T01:26:11,583.6423995494843,5.347318199999999,35.107
2023-02-11T01:26:21,594.1913866996765,5.3469258,34.99
2023-02-11T01:26:32,604.7392649650574,5.3470506,35.02
