timestamp [isoformat],time [s],det power [dBm],temperature [C]
2023-02-13T13:08:07,1768.4110136032104,3.9640112000000003,38.359
2023-02-13T13:08:17,1778.9988887310028,3.9667358,38.359
2023-02-13T13:08:28,1789.5896763801575,3.9669838,38.359
2023-02-13T13:08:39,1800.159906387329,3.9678911999999995,38.213
2023-02-13T13:08:49,1810.7369451522827,3.9682038,38.418
2023-02-13T13:09:00,1821.284899711609,3.9658939999999996,38.301
2023-02-13T13:09:10,1831.863383769989,3.9678038,38.242
2023-02-13T13:09:21,1842.4326388835907,3.9707833999999997,38.389
2023-02-13T13:09:31,1853.0125169754028,3.9693472,38.564
2023-02-13T13:09:42,1863.5858154296875,3.9702426,38.564
2023-02-13T13:09:53,1874.1700839996338,3.9718948,38.154
2023-02-13T13:10:03,1884.716941356659,3.9713276,38.477
2023-02-13T13:10:14,1895.2789511680603,3.9742006000000005,38.301
2023-02-13T13:10:24,1905.8370537757874,3.9728206,38.623
2023-02-13T13:10:35,1916.4043748378754,3.9734724,38.447
2023-02-13T13:10:45,1926.9885430335999,3.9745458,38.271
2023-02-13T13:10:56,1937.5700371265411,3.9734977999999996,38.477
2023-02-13T13:11:07,1948.1389300823212,3.9741882000000004,38.33
2023-02-13T13:11:17,1958.7131111621857,3.9774868,38.447
2023-02-13T13:11:28,1969.2892110347748,3.9779690000000003,38.359
2023-02-13T13:11:38,1979.8545589447021,3.9763303999999997,38.301
2023-02-13T13:11:49,1990.4284408092499,3.9765116,38.477
2023-02-13T13:11:59,2001.0024242401123,3.9796324,38.477
2023-02-13T13:12:10,2011.5621140003204,3.9774296,38.359
2023-02-13T13:12:21,2022.127394914627,3.9781548,38.594
2023-02-13T13:12:31,2032.7178149223328,3.979343,38.184
2023-02-13T13:12:42,2043.288465499878,3.9802432000000003,38.125
2023-02-13T13:12:52,2053.853638648987,3.9806643999999998,38.242
2023-02-13T13:13:03,2064.4327108860016,3.9807296,38.359
2023-02-13T13:13:13,2074.9815826416016,3.9809994000000004,38.154
2023-02-13T13:13:24,2085.5419301986694,3.9793346,38.682
2023-02-13T13:13:35,2096.093361854553,3.9820535999999995,38.184
2023-02-13T13:13:45,2106.680633544922,3.981405,38.389
2023-02-13T13:13:56,2117.28093457222,3.985376,38.447
2023-02-13T13:14:06,2127.8671491146088,3.9848832,38.447
2023-02-13T13:14:17,2138.425757408142,3.9827786000000005,38.389
2023-02-13T13:14:27,2148.998613357544,3.9852505999999996,38.242
2023-02-13T13:14:38,2159.5605647563934,3.9841737999999998,38.389
2023-02-13T13:14:49,2170.129932641983,3.9867160000000004,38.154
2023-02-13T13:14:59,2180.7037189006805,3.988307,38.477
2023-02-13T13:15:10,2191.268316268921,3.9859894,38.506
2023-02-13T13:15:20,2201.824887752533,3.9880712000000003,38.77
2023-02-13T13:15:31,2212.402511358261,3.9879337999999995,38.74
2023-02-13T13:15:41,2222.979120492935,3.9882785999999997,38.477
2023-02-13T13:15:52,2233.5554587841034,3.9878084,38.418
2023-02-13T13:16:03,2244.143674135208,3.9896000000000003,38.389
2023-02-13T13:16:13,2254.711074113846,3.9915064,38.447
2023-02-13T13:16:24,2265.2716116905212,3.989989,38.594
2023-02-13T13:16:34,2275.8255755901337,3.9903101999999997,38.682
2023-02-13T13:16:45,2286.384133577347,3.9920333999999995,38.184
2023-02-13T13:16:55,2296.962100505829,3.991529,38.418
2023-02-13T13:17:06,2307.539183139801,3.9920996000000004,38.154
2023-02-13T13:17:17,2318.107190847397,3.9925132000000003,38.242
2023-02-13T13:17:27,2328.711095571518,3.9945842,38.359
2023-02-13T13:17:38,2339.2895500659943,3.9940379999999998,38.301
2023-02-13T13:17:48,2349.878898859024,3.9947159999999995,38.154
2023-02-13T13:17:59,2360.4521832466125,3.9942344,38.477
2023-02-13T13:18:09,2371.0195796489716,3.9943207999999997,38.213
2023-02-13T13:18:20,2381.6031103134155,3.9954735999999995,38.213
2023-02-13T13:18:31,2392.1859998703003,3.9956724,38.477
2023-02-13T13:18:41,2402.7528636455536,3.9951198000000003,38.418
2023-02-13T13:18:52,2413.338268518448,3.9972208,38.359
2023-02-13T13:19:02,2423.899723291397,3.996929,38.359
2023-02-13T13:19:13,2434.478413105011,3.9968559999999997,38.154
2023-02-13T13:19:23,2445.050493478775,3.9964082000000003,38.506
2023-02-13T13:19:34,2455.622014284134,3.998878,38.652
2023-02-13T13:19:45,2466.1893095970154,3.9982312,38.506
2023-02-13T13:19:55,2476.788200855255,3.9999029999999998,38.359
2023-02-13T13:20:06,2487.3696060180664,4.0020602,38.242
2023-02-13T13:20:16,2497.939536333084,3.9991128000000002,38.154
2023-02-13T13:20:27,2508.512200117111,4.0019052,38.477
2023-02-13T13:20:38,2519.0852694511414,3.9994772000000003,38.154
2023-02-13T13:20:48,2529.675525188446,4.0015686,38.271
2023-02-13T13:20:59,2540.2475774288177,4.0003744,38.154
2023-02-13T13:21:09,2550.8112568855286,4.0022801999999995,38.359
2023-02-13T13:21:20,2561.4018511772156,4.0028760000000005,38.418
2023-02-13T13:21:30,2571.978201150894,4.0056938,38.418
2023-02-13T13:21:41,2582.562452316284,4.004964800000001,38.564
2023-02-13T13:21:52,2593.1477584838867,4.006973,38.447
2023-02-13T13:22:02,2603.707107782364,4.0054312,38.359
2023-02-13T13:22:13,2614.278317451477,4.0065292,38.447
2023-02-13T13:22:23,2624.8383963108063,4.0052566,38.359
2023-02-13T13:22:34,2635.4213495254517,4.0048686,38.418
2023-02-13T13:22:44,2645.9797024726868,4.0065734,38.359
2023-02-13T13:22:55,2656.5577569007874,4.005675399999999,38.359
2023-02-13T13:23:06,2667.1387491226196,4.0051918,38.418
2023-02-13T13:23:16,2677.6974020004272,4.0056262,38.33
2023-02-13T13:23:27,2688.264607667923,4.0073305999999995,38.359
2023-02-13T13:23:37,2698.83655500412,4.0074696,38.506
2023-02-13T13:23:48,2709.429345846176,4.0082211999999995,38.359
2023-02-13T13:23:58,2720.0170814990997,4.007949399999999,38.389
2023-02-13T13:24:09,2730.56934261322,4.0079834000000005,38.359
2023-02-13T13:24:20,2741.1433403491974,4.0086962,38.418
2023-02-13T13:24:30,2751.719463825226,4.007727399999999,38.418
2023-02-13T13:24:41,2762.266348361969,4.008749999999999,38.418
2023-02-13T13:24:51,2772.847991704941,4.0116354,38.301
2023-02-13T13:25:02,2783.4303724765778,4.0095704,38.33
2023-02-13T13:25:12,2793.9956574440002,4.010425000000001,38.154
2023-02-13T13:25:23,2804.560565471649,4.011350800000001,38.594
2023-02-13T13:25:34,2815.1424980163574,4.011721799999999,38.301
2023-02-13T13:25:44,2825.701984167099,4.011560599999999,38.33
2023-02-13T13:25:55,2836.2799355983734,4.0151836,38.154
2023-02-13T13:26:05,2846.834452152252,4.0154304000000005,38.271
2023-02-13T13:26:16,2857.3984870910645,4.0148258,38.33
2023-02-13T13:26:26,2867.959566116333,4.0167478,38.418
2023-02-13T13:26:37,2878.516891002655,4.0154102,38.359
2023-02-13T13:26:48,2889.105801820755,4.0160492,38.213
2023-02-13T13:26:58,2899.6794726848602,4.0159686,38.418
2023-02-13T13:27:09,2910.260574579239,4.014574999999999,38.359
2023-02-13T13:27:19,2920.8442821502686,4.0161354000000005,38.418
2023-02-13T13:27:30,2931.424112558365,4.0158608000000005,38.301
2023-02-13T13:27:40,2941.981935977936,4.019412,38.213
2023-02-13T13:27:51,2952.542470216751,4.0184082000000005,38.418
2023-02-13T13:28:02,2963.128203868866,4.0195078,38.418
2023-02-13T13:28:12,2973.7173936367035,4.019255599999999,38.418
2023-02-13T13:28:23,2984.2984392642975,4.0187944,38.154
2023-02-13T13:28:33,2994.880437850952,4.0209648,38.477
2023-02-13T13:28:44,3005.435124874115,4.0194252,38.389
2023-02-13T13:28:54,3015.9838106632233,4.0196906,38.359
2023-02-13T13:29:05,3026.5483152866364,4.0205316,38.33
2023-02-13T13:29:16,3037.1441588401794,4.0221646,38.418
2023-02-13T13:29:26,3047.72069978714,4.019835800000001,38.447
2023-02-13T13:29:37,3058.3024201393127,4.0221274,38.477
2023-02-13T13:29:47,3068.898363828659,4.0218434,38.418
2023-02-13T13:29:58,3079.490757226944,4.022082000000001,38.301
2023-02-13T13:30:08,3090.0790779590607,4.0217724,38.271
2023-02-13T13:30:19,3100.676996946335,4.023686799999999,38.359
2023-02-13T13:30:30,3111.248513698578,4.0237533999999995,38.301
2023-02-13T13:30:40,3121.8307354450226,4.025449999999999,38.418
2023-02-13T13:30:51,3132.3935952186584,4.0260848,38.301
2023-02-13T13:31:01,3142.9668617248535,4.0240302,38.154
2023-02-13T13:31:12,3153.566279888153,4.025557999999999,38.154
2023-02-13T13:31:23,3164.148705482483,4.028027799999999,38.301
2023-02-13T13:31:33,3174.7193672657013,4.0255415999999995,38.389
2023-02-13T13:31:44,3185.288751602173,4.0272356,38.447
2023-02-13T13:31:54,3195.8524923324585,4.0276482,38.418
2023-02-13T13:32:05,3206.4386899471283,4.0289974,38.418
2023-02-13T13:32:15,3217.032731771469,4.0294682,38.301
2023-02-13T13:32:26,3227.6092495918274,4.0284074,38.037
2023-02-13T13:32:37,3238.212723016739,4.0292362,38.418
2023-02-13T13:32:47,3248.8018007278442,4.0285608,38.271
2023-02-13T13:32:58,3259.3815457820892,4.029551,38.154
2023-02-13T13:33:08,3269.96084856987,4.0281780000000005,38.359
2023-02-13T13:33:19,3280.510274410248,4.0294326,38.477
2023-02-13T13:33:30,3291.099434375763,4.029358,38.33
2023-02-13T13:33:40,3301.671357870102,4.0287582,38.418
2023-02-13T13:33:51,3312.2617902755737,4.0312626,38.418
2023-02-13T13:34:01,3322.8328154087067,4.031758999999999,38.154
2023-02-13T13:34:12,3333.409635782242,4.0319792,38.477
2023-02-13T13:34:22,3343.9915618896484,4.0320276,38.271
2023-02-13T13:34:33,3354.5641708374023,4.0303382,38.418
2023-02-13T13:34:44,3365.114403486252,4.0303048,38.418
2023-02-13T13:34:54,3375.6791574954987,4.0327272,38.301
2023-02-13T13:35:05,3386.2491784095764,4.0333552,38.652
2023-02-13T13:35:15,3396.8486049175262,4.034751999999999,38.447
2023-02-13T13:35:26,3407.4316070079803,4.0317106,38.477
2023-02-13T13:35:36,3418.006294965744,4.0331042,38.418
2023-02-13T13:35:47,3428.5697281360626,4.032394399999999,38.418
2023-02-13T13:35:58,3439.1481609344482,4.0332951999999995,38.477
2023-02-13T13:36:08,3449.725158214569,4.033179199999999,38.477
2023-02-13T13:36:19,3460.3077924251556,4.032662999999999,38.418
2023-02-13T13:36:29,3470.8700983524323,4.0327798,38.242
2023-02-13T13:36:40,3481.457187652588,4.0332550000000005,38.418
2023-02-13T13:36:50,3492.0062696933746,4.0321798,38.418
2023-02-13T13:37:01,3502.582807779312,4.032323399999999,38.33
2023-02-13T13:37:12,3513.168143749237,4.0357854,38.418
2023-02-13T13:37:22,3523.7604172229767,4.0357886,38.271
2023-02-13T13:37:33,3534.342779636383,4.0356038000000005,38.359
2023-02-13T13:37:43,3544.920228242874,4.037684400000001,38.33
2023-02-13T13:37:54,3555.497661590576,4.0374821999999995,38.418
2023-02-13T13:38:05,3566.089793920517,4.0372704,38.301
2023-02-13T13:38:15,3576.6717851161957,4.0381186,38.301
2023-02-13T13:38:26,3587.2319281101227,4.039269200000001,38.506
2023-02-13T13:38:36,3597.823189020157,4.0376692,38.447
2023-02-13T13:38:47,3608.3956360816956,4.0361262,38.418
2023-02-13T13:38:57,3618.9805545806885,4.0371708,38.154
2023-02-13T13:39:08,3629.5679235458374,4.038355800000001,38.564
2023-02-13T13:39:19,3640.13645529747,4.039957599999999,38.418
2023-02-13T13:39:29,3650.7305123806,4.0390880000000005,38.213
2023-02-13T13:39:40,3661.301680803299,4.0419536,38.652
2023-02-13T13:39:50,3671.847012758255,4.040492800000001,38.271
2023-02-13T13:40:01,3682.4210200309753,4.0398482,38.418
2023-02-13T13:40:11,3692.991253376007,4.0412626,38.242
2023-02-13T13:40:22,3703.557683944702,4.0418794,38.154
2023-02-13T13:40:33,3714.1541588306427,4.041805,38.389
2023-02-13T13:40:43,3724.7425587177277,4.042336199999999,38.154
2023-02-13T13:40:54,3735.316546201706,4.041202199999999,38.594
2023-02-13T13:41:04,3745.890946865082,4.0409162,38.506
2023-02-13T13:41:15,3756.472988843918,4.0430032,38.447
2023-02-13T13:41:25,3767.035888671875,4.0415274000000005,38.389
2023-02-13T13:41:36,3777.621156692505,4.043855000000001,38.154
2023-02-13T13:41:47,3788.1858208179474,4.0412608,38.242
2023-02-13T13:41:57,3798.780670642853,4.0441124,38.535
2023-02-13T13:42:08,3809.3525745868683,4.0439508,38.271
2023-02-13T13:42:18,3819.9460995197296,4.0434344,38.506
2023-02-13T13:42:29,3830.5298070907593,4.0440477999999995,38.477
2023-02-13T13:42:40,3841.107113599777,4.042800000000001,38.564
2023-02-13T13:42:50,3851.6887106895447,4.042000799999999,38.418
2023-02-13T13:43:01,3862.2497622966766,4.0427796,38.389
2023-02-13T13:43:11,3872.813252210617,4.0441354,38.066
2023-02-13T13:43:22,3883.386130809784,4.0431316,38.564
2023-02-13T13:43:32,3893.9645714759827,4.0461228,38.418
2023-02-13T13:43:43,3904.5335998535156,4.0438944,38.389
2023-02-13T13:43:54,3915.0927770137787,4.045254399999999,38.271
2023-02-13T13:44:04,3925.6644718647003,4.046826,38.418
2023-02-13T13:44:15,3936.229961872101,4.0479368000000004,38.564
2023-02-13T13:44:25,3946.8105018138885,4.0456525999999995,38.301
2023-02-13T13:44:36,3957.3907973766327,4.0461008000000005,38.506
2023-02-13T13:44:46,3967.944417953491,4.0462208,38.594
2023-02-13T13:44:57,3978.5072939395905,4.0449298,38.447
2023-02-13T13:45:07,3989.080910921097,4.0478884,38.506
2023-02-13T13:45:18,3999.6571395397186,4.0482798,38.564
2023-02-13T13:45:29,4010.214371204376,4.0472172,38.594
2023-02-13T13:45:39,4020.7863738536835,4.047482,38.418
2023-02-13T13:45:50,4031.375373363495,4.048913799999999,38.389
2023-02-13T13:46:00,4041.9386973381042,4.0490096,38.623
2023-02-13T13:46:11,4052.4946100711823,4.048374,38.154
2023-02-13T13:46:21,4063.062083005905,4.0495282,38.213
2023-02-13T13:46:32,4073.633768796921,4.049251,38.418
2023-02-13T13:46:43,4084.1969487667084,4.0502844,38.213
2023-02-13T13:46:53,4094.7823412418365,4.0504894,38.477
2023-02-13T13:47:04,4105.3604855537415,4.050803,38.096
2023-02-13T13:47:14,4115.937418460846,4.0515732,38.359
2023-02-13T13:47:25,4126.519580841064,4.050351000000001,38.506
2023-02-13T13:47:36,4137.085826158524,4.0542064,38.418
2023-02-13T13:47:46,4147.645326375961,4.0522676,38.301
2023-02-13T13:47:57,4158.228668451309,4.0511402,38.154
2023-02-13T13:48:07,4168.806829929352,4.054997,38.535
2023-02-13T13:48:18,4179.383795499802,4.05279,38.418
2023-02-13T13:48:28,4189.9619290828705,4.0531386000000005,38.506
2023-02-13T13:48:39,4200.548820018768,4.0531324,38.418
2023-02-13T13:48:50,4211.106988668442,4.057279800000001,38.477
2023-02-13T13:49:00,4221.669433116913,4.055099200000001,38.301
2023-02-13T13:49:11,4232.23476099968,4.054521199999999,38.359
2023-02-13T13:49:21,4242.798219442368,4.0538556,38.154
2023-02-13T13:49:32,4253.382287502289,4.0549674,38.359
2023-02-13T13:49:42,4263.952972412109,4.0537475999999995,38.359
2023-02-13T13:49:53,4274.519529104233,4.0570148,38.506
2023-02-13T13:50:04,4285.119076967239,4.0591420000000005,38.447
2023-02-13T13:50:14,4295.695936918259,4.0562234,38.418
2023-02-13T13:50:25,4306.249617815018,4.0562076000000005,38.535
2023-02-13T13:50:35,4316.835729122162,4.056809,38.184
2023-02-13T13:50:46,4327.41019320488,4.0574718,38.301
2023-02-13T13:50:56,4337.991267204285,4.0562336000000005,38.154
2023-02-13T13:51:07,4348.575795650482,4.0573212,38.652
2023-02-13T13:51:18,4359.159895658493,4.0590556,38.652
2023-02-13T13:51:28,4369.720462322235,4.056232,38.477
2023-02-13T13:51:39,4380.266943216324,4.0568968,38.389
2023-02-13T13:51:49,4390.8523869514465,4.0562672,38.623
2023-02-13T13:52:00,4401.40381360054,4.0590916,38.359
2023-02-13T13:52:10,4411.963507890701,4.0573498,38.477
2023-02-13T13:52:21,4422.52642083168,4.057972,38.418
2023-02-13T13:52:32,4433.1016800403595,4.0582044,38.125
2023-02-13T13:52:42,4443.674506187439,4.058278199999999,38.477
2023-02-13T13:52:53,4454.2560267448425,4.0588226,38.477
2023-02-13T13:53:03,4464.844114542007,4.059189399999999,38.447
2023-02-13T13:53:14,4475.41205573082,4.0625622,38.008
2023-02-13T13:53:24,4486.016070127487,4.062311800000001,38.096
2023-02-13T13:53:35,4496.580347776413,4.064250799999999,38.594
2023-02-13T13:53:46,4507.140966892242,4.062124,38.477
2023-02-13T13:53:56,4517.700154066086,4.0605092,38.623
