frequency [Hz],synthHD Pro power [dBm],det power [dBm]
10936000000.0,1.4999999999999964,4.6060994
10936000000.0,2.1999999999999957,5.327996000000001
10936000000.0,2.8999999999999986,6.0053296000000005
10936000000.0,3.5999999999999943,6.6502182
10936000000.0,4.299999999999997,7.2882036
10936000000.0,5.0,8.0056756
11014000000.0,-30.0,-28.708164
11014000000.0,-29.3,-28.14882
11014000000.0,-28.6,-27.563432
11014000000.0,-27.9,-26.921565999999995
11014000000.0,-27.2,-26.287772
11014000000.0,-26.5,-25.652188000000002
11014000000.0,-25.8,-25.007618
11014000000.0,-25.1,-24.345734
11014000000.0,-24.4,-23.661393999999998
11014000000.0,-23.7,-22.948221999999998
11014000000.0,-23.0,-22.202360000000002
11014000000.0,-22.3,-21.417566
11014000000.0,-21.6,-20.684698
11014000000.0,-20.9,-20.053186
11014000000.0,-20.200000000000003,-19.160906
11014000000.0,-19.5,-18.29223
11014000000.0,-18.8,-17.602867999999997
11014000000.0,-18.1,-16.895819999999997
11014000000.0,-17.4,-16.099780000000003
11014000000.0,-16.700000000000003,-15.216764000000001
11014000000.0,-16.0,-14.348812
11014000000.0,-15.3,-13.573684
11014000000.0,-14.600000000000001,-12.775122000000001
11014000000.0,-13.900000000000002,-12.009818
11014000000.0,-13.200000000000003,-11.269406
11014000000.0,-12.5,-10.512497999999999
11014000000.0,-11.8,-9.7148614
11014000000.0,-11.100000000000001,-8.852231799999998
11014000000.0,-10.400000000000002,-7.9951978
11014000000.0,-9.700000000000003,-7.1970496
11014000000.0,-9.0,-6.434582600000001
11014000000.0,-8.3,-5.672139199999999
11014000000.0,-7.600000000000001,-4.9078994
11014000000.0,-6.900000000000002,-4.1497564
11014000000.0,-6.200000000000003,-3.3926062000000003
11014000000.0,-5.5,-2.6452644
11014000000.0,-4.800000000000001,-1.8990204
11014000000.0,-4.100000000000001,-1.1594614
11014000000.0,-3.400000000000002,-0.42205842000000005
11014000000.0,-2.700000000000003,0.34736358
11014000000.0,-2.0,1.1016504
11014000000.0,-1.3000000000000007,1.8416688
11014000000.0,-0.6000000000000014,2.559233
11014000000.0,0.09999999999999787,3.2559394
11014000000.0,0.7999999999999972,3.947197799999999
11014000000.0,1.4999999999999964,4.7007956
11014000000.0,2.1999999999999957,5.4179188
11014000000.0,2.8999999999999986,6.0947496
11014000000.0,3.5999999999999943,6.740768
11014000000.0,4.299999999999997,7.377809600000001
11014000000.0,5.0,8.100728799999999
11092000000.0,-30.0,-28.73471
11092000000.0,-29.3,-28.175012000000002
11092000000.0,-28.6,-27.577542
11092000000.0,-27.9,-26.923942
11092000000.0,-27.2,-26.276261999999996
11092000000.0,-26.5,-25.627768000000003
11092000000.0,-25.8,-24.971420000000002
11092000000.0,-25.1,-24.296627999999995
11092000000.0,-24.4,-23.601545999999995
11092000000.0,-23.7,-22.876170000000002
11092000000.0,-23.0,-22.117578
11092000000.0,-22.3,-21.320463999999998
11092000000.0,-21.6,-20.578834
11092000000.0,-20.9,-19.948754
11092000000.0,-20.200000000000003,-19.04342
11092000000.0,-19.5,-18.160568
11092000000.0,-18.8,-17.468538000000002
11092000000.0,-18.1,-16.756245999999997
11092000000.0,-17.4,-15.955584000000002
11092000000.0,-16.700000000000003,-15.06601
11092000000.0,-16.0,-14.186222
11092000000.0,-15.3,-13.403882
11092000000.0,-14.600000000000001,-12.596532
11092000000.0,-13.900000000000002,-11.826754
11092000000.0,-13.200000000000003,-11.087647999999998
11092000000.0,-12.5,-10.330612
11092000000.0,-11.8,-9.531100599999998
11092000000.0,-11.100000000000001,-8.6599576
11092000000.0,-10.400000000000002,-7.795166
11092000000.0,-9.700000000000003,-6.9894166
11092000000.0,-9.0,-6.224611599999999
11092000000.0,-8.3,-5.4571878
11092000000.0,-7.600000000000001,-4.6949076
11092000000.0,-6.900000000000002,-3.9285808
11092000000.0,-6.200000000000003,-3.1674879999999996
11092000000.0,-5.5,-2.4186579999999998
11092000000.0,-4.800000000000001,-1.6662554
11092000000.0,-4.100000000000001,-0.92562322
11092000000.0,-3.400000000000002,-0.18421384000000002
11092000000.0,-2.700000000000003,0.58899466
11092000000.0,-2.0,1.3445314
11092000000.0,-1.3000000000000007,2.083544
11092000000.0,-0.6000000000000014,2.7993941999999996
11092000000.0,0.09999999999999787,3.494333
11092000000.0,0.7999999999999972,4.18535
11092000000.0,1.4999999999999964,4.9344708
11092000000.0,2.1999999999999957,5.649201
11092000000.0,2.8999999999999986,6.3228162
11092000000.0,3.5999999999999943,6.9685406
11092000000.0,4.299999999999997,7.6011878
11092000000.0,5.0,8.3198648
11170000000.0,-30.0,-28.704288000000002
11170000000.0,-29.3,-28.138094000000002
11170000000.0,-28.6,-27.530216000000003
11170000000.0,-27.9,-26.861185999999996
11170000000.0,-27.2,-26.201728000000003
11170000000.0,-26.5,-25.54099
11170000000.0,-25.8,-24.873743999999995
11170000000.0,-25.1,-24.189818
11170000000.0,-24.4,-23.485038
11170000000.0,-23.7,-22.751822
11170000000.0,-23.0,-21.984658000000003
11170000000.0,-22.3,-21.179144
11170000000.0,-21.6,-20.434258
11170000000.0,-20.9,-19.807504
11170000000.0,-20.200000000000003,-18.889575999999998
11170000000.0,-19.5,-17.996752
11170000000.0,-18.8,-17.304722
11170000000.0,-18.1,-16.593476000000003
11170000000.0,-17.4,-15.788302000000002
11170000000.0,-16.700000000000003,-14.889908
11170000000.0,-16.0,-14.007833999999999
11170000000.0,-15.3,-13.214706000000001
11170000000.0,-14.600000000000001,-12.406528
11170000000.0,-13.900000000000002,-11.632186
11170000000.0,-13.200000000000003,-10.891611999999999
11170000000.0,-12.5,-10.137260000000001
11170000000.0,-11.8,-9.338657
11170000000.0,-11.100000000000001,-8.4669354
11170000000.0,-10.400000000000002,-7.597152599999999
11170000000.0,-9.700000000000003,-6.7844352
11170000000.0,-9.0,-6.0195403999999995
11170000000.0,-8.3,-5.2502706
11170000000.0,-7.600000000000001,-4.482005200000001
11170000000.0,-6.900000000000002,-3.7182606
11170000000.0,-6.200000000000003,-2.9559872
11170000000.0,-5.5,-2.2061362000000004
11170000000.0,-4.800000000000001,-1.4544605999999998
11170000000.0,-4.100000000000001,-0.7114375799999999
11170000000.0,-3.400000000000002,0.02506508
11170000000.0,-2.700000000000003,0.7992376400000001
11170000000.0,-2.0,1.5535138
11170000000.0,-1.3000000000000007,2.2881912
11170000000.0,-0.6000000000000014,3.006038
11170000000.0,0.09999999999999787,3.6975032
11170000000.0,0.7999999999999972,4.381887600000001
11170000000.0,1.4999999999999964,5.1293598
11170000000.0,2.1999999999999957,5.8387674
11170000000.0,2.8999999999999986,6.5070342
11170000000.0,3.5999999999999943,7.1397136
11170000000.0,4.299999999999997,7.7676001999999995
11170000000.0,5.0,8.483818
11248000000.0,-30.0,-29.364804
11248000000.0,-29.3,-28.781208
11248000000.0,-28.6,-28.158422
11248000000.0,-27.9,-27.472360000000002
11248000000.0,-27.2,-26.797366
11248000000.0,-26.5,-26.125554
11248000000.0,-25.8,-25.447139999999997
11248000000.0,-25.1,-24.756842
11248000000.0,-24.4,-24.046082000000002
11248000000.0,-23.7,-23.307118
11248000000.0,-23.0,-22.534222
11248000000.0,-22.3,-21.725386
11248000000.0,-21.6,-20.979335999999996
11248000000.0,-20.9,-20.358917999999996
11248000000.0,-20.200000000000003,-19.435136
11248000000.0,-19.5,-18.535968
11248000000.0,-18.8,-17.845875999999997
11248000000.0,-18.1,-17.133552
11248000000.0,-17.4,-16.328678
11248000000.0,-16.700000000000003,-15.430349999999999
11248000000.0,-16.0,-14.537057999999998
11248000000.0,-15.3,-13.748476
11248000000.0,-14.600000000000001,-12.938299999999998
11248000000.0,-13.900000000000002,-12.16265
11248000000.0,-13.200000000000003,-11.42712
11248000000.0,-12.5,-10.676212000000001
11248000000.0,-11.8,-9.879594399999998
11248000000.0,-11.100000000000001,-9.0061342
11248000000.0,-10.400000000000002,-8.1322492
11248000000.0,-9.700000000000003,-7.319865
11248000000.0,-9.0,-6.556272
11248000000.0,-8.3,-5.788571
11248000000.0,-7.600000000000001,-5.0220888
11248000000.0,-6.900000000000002,-4.2563636
11248000000.0,-6.200000000000003,-3.4941452000000006
11248000000.0,-5.5,-2.7390458000000004
11248000000.0,-4.800000000000001,-1.9876372
11248000000.0,-4.100000000000001,-1.2467232
11248000000.0,-3.400000000000002,-0.5060161599999999
11248000000.0,-2.700000000000003,0.27067946000000004
11248000000.0,-2.0,1.0313948
11248000000.0,-1.3000000000000007,1.7698604
11248000000.0,-0.6000000000000014,2.4932392
11248000000.0,0.09999999999999787,3.1925756
11248000000.0,0.7999999999999972,3.8890432000000006
11248000000.0,1.4999999999999964,4.647252400000001
11248000000.0,2.1999999999999957,5.3684212
11248000000.0,2.8999999999999986,6.048907600000001
11248000000.0,3.5999999999999943,6.6952768
11248000000.0,4.299999999999997,7.3391526
11248000000.0,5.0,8.085872
11326000000.0,-30.0,-29.42347
11326000000.0,-29.3,-28.837866
11326000000.0,-28.6,-28.208862
11326000000.0,-27.9,-27.51415
11326000000.0,-27.2,-26.832254
11326000000.0,-26.5,-26.15515
11326000000.0,-25.8,-25.471643999999998
11326000000.0,-25.1,-24.774838
11326000000.0,-24.4,-24.057461999999997
11326000000.0,-23.7,-23.313602000000003
11326000000.0,-23.0,-22.535732
11326000000.0,-22.3,-21.721592
11326000000.0,-21.6,-20.970803999999998
11326000000.0,-20.9,-20.352384
11326000000.0,-20.200000000000003,-19.41979
11326000000.0,-19.5,-18.510820000000002
11326000000.0,-18.8,-17.816697999999995
11326000000.0,-18.1,-17.102004
11326000000.0,-17.4,-16.294274
11326000000.0,-16.700000000000003,-15.382954000000002
11326000000.0,-16.0,-14.482911999999999
11326000000.0,-15.3,-13.688626
11326000000.0,-14.600000000000001,-12.869739999999998
11326000000.0,-13.900000000000002,-12.08704
11326000000.0,-13.200000000000003,-11.346174
11326000000.0,-12.5,-10.599194
11326000000.0,-11.8,-9.803833
11326000000.0,-11.100000000000001,-8.9227684
11326000000.0,-10.400000000000002,-8.0418978
11326000000.0,-9.700000000000003,-7.220728199999999
11326000000.0,-9.0,-6.4496524
11326000000.0,-8.3,-5.681314000000001
11326000000.0,-7.600000000000001,-4.9078094000000005
11326000000.0,-6.900000000000002,-4.142240200000001
11326000000.0,-6.200000000000003,-3.37475
11326000000.0,-5.5,-2.6161964
11326000000.0,-4.800000000000001,-1.860802
11326000000.0,-4.100000000000001,-1.1167016
11326000000.0,-3.400000000000002,-0.37892945999999994
11326000000.0,-2.700000000000003,0.40265294
11326000000.0,-2.0,1.1641314
11326000000.0,-1.3000000000000007,1.9065956
11326000000.0,-0.6000000000000014,2.6277836
11326000000.0,0.09999999999999787,3.324763
11326000000.0,0.7999999999999972,4.0191748
11326000000.0,1.4999999999999964,4.780283
11326000000.0,2.1999999999999957,5.4977214000000005
11326000000.0,2.8999999999999986,6.1768896
11326000000.0,3.5999999999999943,6.8232142
11326000000.0,4.299999999999997,7.465481400000002
11326000000.0,5.0,8.2114824
11404000000.0,-30.0,-29.508820000000004
11404000000.0,-29.3,-28.919052
11404000000.0,-28.6,-28.284188
11404000000.0,-27.9,-27.584184000000004
11404000000.0,-27.2,-26.896048
11404000000.0,-26.5,-26.21012
11404000000.0,-25.8,-25.52097
11404000000.0,-25.1,-24.819080000000003
11404000000.0,-24.4,-24.097260000000002
11404000000.0,-23.7,-23.346332
11404000000.0,-23.0,-22.562604
11404000000.0,-22.3,-21.741028000000004
11404000000.0,-21.6,-20.98879
11404000000.0,-20.9,-20.37144
11404000000.0,-20.200000000000003,-19.426623999999997
11404000000.0,-19.5,-18.506048
11404000000.0,-18.8,-17.811354
11404000000.0,-18.1,-17.095316
11404000000.0,-17.4,-16.281048
11404000000.0,-16.700000000000003,-15.36403
11404000000.0,-16.0,-14.45644
11404000000.0,-15.3,-13.649642
11404000000.0,-14.600000000000001,-12.823926
11404000000.0,-13.900000000000002,-12.037538000000001
11404000000.0,-13.200000000000003,-11.297338
11404000000.0,-12.5,-10.54872
11404000000.0,-11.8,-9.7537342
11404000000.0,-11.100000000000001,-8.8660478
11404000000.0,-10.400000000000002,-7.9764029999999995
11404000000.0,-9.700000000000003,-7.1508094
11404000000.0,-9.0,-6.379429199999999
11404000000.0,-8.3,-5.606571
11404000000.0,-7.600000000000001,-4.8331402
11404000000.0,-6.900000000000002,-4.060844
11404000000.0,-6.200000000000003,-3.292125
11404000000.0,-5.5,-2.5335536
11404000000.0,-4.800000000000001,-1.7795666
11404000000.0,-4.100000000000001,-1.0334227999999999
11404000000.0,-3.400000000000002,-0.29072168000000004
11404000000.0,-2.700000000000003,0.48562256000000004
11404000000.0,-2.0,1.2474100000000001
11404000000.0,-1.3000000000000007,1.9896284000000002
11404000000.0,-0.6000000000000014,2.7104682
11404000000.0,0.09999999999999787,3.409055
11404000000.0,0.7999999999999972,4.1028345999999996
11404000000.0,1.4999999999999964,4.8631166
11404000000.0,2.1999999999999957,5.5785294
11404000000.0,2.8999999999999986,6.2571724
11404000000.0,3.5999999999999943,6.899529600000001
11404000000.0,4.299999999999997,7.540226
11404000000.0,5.0,8.294900799999999
11482000000.0,-30.0,-28.597746
11482000000.0,-29.3,-28.589958000000003
11482000000.0,-28.6,-28.5803
11482000000.0,-27.9,-25.134508000000004
11482000000.0,-27.2,-28.570932
11482000000.0,-26.5,-28.566208
11482000000.0,-25.8,-28.56227
11482000000.0,-25.1,-24.266105999999997
11482000000.0,-24.4,-28.561282
11482000000.0,-23.7,-28.55863
11482000000.0,-23.0,-24.114867999999998
11482000000.0,-22.3,-23.381324
11482000000.0,-21.6,-22.703824
11482000000.0,-20.9,-22.155019999999997
11482000000.0,-20.200000000000003,-21.361431999999997
11482000000.0,-19.5,-20.614206
11482000000.0,-18.8,-19.935694
11482000000.0,-18.1,-19.209702
11482000000.0,-17.4,-18.36441
11482000000.0,-16.700000000000003,-17.462336
11482000000.0,-16.0,-16.70465
11482000000.0,-15.3,-15.918745999999999
11482000000.0,-14.600000000000001,-15.092502
11482000000.0,-13.900000000000002,-14.203154000000001
11482000000.0,-13.200000000000003,-13.343606
11482000000.0,-12.5,-12.502801999999999
11482000000.0,-11.8,-11.66583
11482000000.0,-11.100000000000001,-10.895115999999998
11482000000.0,-10.400000000000002,-10.1017
11482000000.0,-9.700000000000003,-9.277650399999999
11482000000.0,-9.0,-8.4362192
11482000000.0,-8.3,-7.5718942
11482000000.0,-7.600000000000001,-6.8016936
11482000000.0,-6.900000000000002,-6.032781
11482000000.0,-6.200000000000003,-5.2601417999999995
11482000000.0,-5.5,-4.4783418
11482000000.0,-4.800000000000001,-3.6877866000000004
11482000000.0,-4.100000000000001,-2.8936984
11482000000.0,-3.400000000000002,-2.1000594
11482000000.0,-2.700000000000003,-1.3099855999999999
11482000000.0,-2.0,-0.52323608
11482000000.0,-1.3000000000000007,0.25904926
11482000000.0,-0.6000000000000014,1.0316192
11482000000.0,0.09999999999999787,1.7907273999999997
11482000000.0,0.7999999999999972,2.5328446
11482000000.0,1.4999999999999964,3.2546646000000004
11482000000.0,2.1999999999999957,3.9599070000000003
11482000000.0,2.8999999999999986,4.6368886
11482000000.0,3.5999999999999943,5.406813799999999
11482000000.0,4.299999999999997,6.1415686
11482000000.0,5.0,6.8350186
11560000000.0,-30.0,-28.40478
11560000000.0,-29.3,-24.998824000000003
11560000000.0,-28.6,-28.372183999999997
11560000000.0,-27.9,-28.361036000000002
11560000000.0,-27.2,-28.353138
11560000000.0,-26.5,-28.348843999999996
11560000000.0,-25.8,-28.343716
11560000000.0,-25.1,-28.340305999999998
11560000000.0,-24.4,-26.651159999999997
11560000000.0,-23.7,-28.337740000000004
11560000000.0,-23.0,-28.335026
11560000000.0,-22.3,-23.487136
11560000000.0,-21.6,-22.786203999999998
11560000000.0,-20.9,-22.179144
11560000000.0,-20.200000000000003,-21.3717
11560000000.0,-19.5,-20.633580000000002
11560000000.0,-18.8,-19.918724
11560000000.0,-18.1,-19.134486000000003
11560000000.0,-17.4,-18.27688
11560000000.0,-16.700000000000003,-17.433837999999998
11560000000.0,-16.0,-16.569294000000003
11560000000.0,-15.3,-15.75787
11560000000.0,-14.600000000000001,-14.964823999999998
11560000000.0,-13.900000000000002,-14.129458
11560000000.0,-13.200000000000003,-13.286150000000001
11560000000.0,-12.5,-12.434327999999999
11560000000.0,-11.8,-11.589290000000002
11560000000.0,-11.100000000000001,-10.810458
11560000000.0,-10.400000000000002,-10.009595999999998
11560000000.0,-9.700000000000003,-9.1797766
11560000000.0,-9.0,-8.3327614
11560000000.0,-8.3,-7.464442600000001
11560000000.0,-7.600000000000001,-6.6926554
11560000000.0,-6.900000000000002,-5.9229668
11560000000.0,-6.200000000000003,-5.1485408
11560000000.0,-5.5,-4.3644334
11560000000.0,-4.800000000000001,-3.5767027999999996
11560000000.0,-4.100000000000001,-2.7861062
11560000000.0,-3.400000000000002,-1.9917506
11560000000.0,-2.700000000000003,-1.2022912
11560000000.0,-2.0,-0.41588472000000004
11560000000.0,-1.3000000000000007,0.36324369999999995
11560000000.0,-0.6000000000000014,1.1314666000000002
11560000000.0,0.09999999999999787,1.8867473999999997
11560000000.0,0.7999999999999972,2.6252892
11560000000.0,1.4999999999999964,3.3458309999999996
11560000000.0,2.1999999999999957,4.044878800000001
11560000000.0,2.8999999999999986,4.7183876
11560000000.0,3.5999999999999943,5.5116484
11560000000.0,4.299999999999997,6.259345
11560000000.0,5.0,6.9715869999999995
11638000000.0,-30.0,-28.377456000000002
11638000000.0,-29.3,-28.347292
11638000000.0,-28.6,-26.648902000000003
11638000000.0,-27.9,-28.319263999999997
11638000000.0,-27.2,-28.309649999999998
11638000000.0,-26.5,-28.302744
11638000000.0,-25.8,-25.784190000000002
11638000000.0,-25.1,-28.297612000000004
11638000000.0,-24.4,-28.292792
11638000000.0,-23.7,-28.289344
11638000000.0,-23.0,-24.935632
11638000000.0,-22.3,-23.706086
11638000000.0,-21.6,-22.960906
11638000000.0,-20.9,-22.276586
11638000000.0,-20.200000000000003,-21.43003
11638000000.0,-19.5,-20.676108
11638000000.0,-18.8,-19.90128
11638000000.0,-18.1,-19.033659999999998
11638000000.0,-17.4,-18.137034
11638000000.0,-16.700000000000003,-17.339774
11638000000.0,-16.0,-16.34542
11638000000.0,-15.3,-15.496526
11638000000.0,-14.600000000000001,-14.731554
11638000000.0,-13.900000000000002,-13.945262
11638000000.0,-13.200000000000003,-13.113643999999999
11638000000.0,-12.5,-12.245592000000002
11638000000.0,-11.8,-11.38697
11638000000.0,-11.100000000000001,-10.600164
11638000000.0,-10.400000000000002,-9.7881632
11638000000.0,-9.700000000000003,-8.952888199999999
11638000000.0,-9.0,-8.0977696
11638000000.0,-8.3,-7.224109
11638000000.0,-7.600000000000001,-6.451464399999999
11638000000.0,-6.900000000000002,-5.6810865999999995
11638000000.0,-6.200000000000003,-4.9056566
11638000000.0,-5.5,-4.1205224
11638000000.0,-4.800000000000001,-3.332298
11638000000.0,-4.100000000000001,-2.541972
11638000000.0,-3.400000000000002,-1.749887
11638000000.0,-2.700000000000003,-0.9635487000000001
11638000000.0,-2.0,-0.1817035
11638000000.0,-1.3000000000000007,0.59472008
11638000000.0,-0.6000000000000014,1.3586740000000002
11638000000.0,0.09999999999999787,2.1082196
11638000000.0,0.7999999999999972,2.8390969999999998
11638000000.0,1.4999999999999964,3.5525475999999996
11638000000.0,2.1999999999999957,4.2462714
11638000000.0,2.8999999999999986,4.9123254
11638000000.0,3.5999999999999943,5.720320200000001
11638000000.0,4.299999999999997,6.4816812
11638000000.0,5.0,7.2062602
11716000000.0,-30.0,-26.21189
11716000000.0,-29.3,-28.785765999999995
11716000000.0,-28.6,-28.762282
11716000000.0,-27.9,-28.74785
11716000000.0,-27.2,-25.289513999999997
11716000000.0,-26.5,-28.7348
11716000000.0,-25.8,-28.726729999999996
11716000000.0,-25.1,-28.721518000000003
11716000000.0,-24.4,-24.412030000000005
11716000000.0,-23.7,-28.720442000000002
11716000000.0,-23.0,-24.226622
11716000000.0,-22.3,-23.5314
11716000000.0,-21.6,-22.791306
11716000000.0,-20.9,-22.091907999999997
11716000000.0,-20.200000000000003,-21.297760000000004
11716000000.0,-19.5,-20.432872
11716000000.0,-18.8,-19.646948000000002
11716000000.0,-18.1,-18.704259999999998
11716000000.0,-17.4,-17.838818
11716000000.0,-16.700000000000003,-17.023419999999998
11716000000.0,-16.0,-16.045624
11716000000.0,-15.3,-15.202335999999999
11716000000.0,-14.600000000000001,-14.416839999999999
11716000000.0,-13.900000000000002,-13.60172
11716000000.0,-13.200000000000003,-12.742197999999998
11716000000.0,-12.5,-11.857256000000001
11716000000.0,-11.8,-11.02173
11716000000.0,-11.100000000000001,-10.216213999999999
11716000000.0,-10.400000000000002,-9.389406600000001
11716000000.0,-9.700000000000003,-8.540002600000001
11716000000.0,-9.0,-7.6771720000000006
11716000000.0,-8.3,-6.8415066
11716000000.0,-7.600000000000001,-6.067957
11716000000.0,-6.900000000000002,-5.2968934
11716000000.0,-6.200000000000003,-4.519246
11716000000.0,-5.5,-3.73324
11716000000.0,-4.800000000000001,-2.9470976
11716000000.0,-4.100000000000001,-2.1582386
11716000000.0,-3.400000000000002,-1.3717001999999998
11716000000.0,-2.700000000000003,-0.59279858
11716000000.0,-2.0,0.18194606000000002
11716000000.0,-1.3000000000000007,0.9503001
11716000000.0,-0.6000000000000014,1.7053454
11716000000.0,0.09999999999999787,2.4435277999999996
11716000000.0,0.7999999999999972,3.1639417999999995
11716000000.0,1.4999999999999964,3.8662660000000004
11716000000.0,2.1999999999999957,4.541341
11716000000.0,2.8999999999999986,5.2665826
11716000000.0,3.5999999999999943,6.0529318000000005
11716000000.0,4.299999999999997,6.7993284
11716000000.0,5.0,7.5010772
11794000000.0,-30.0,-30.012763999999997
11794000000.0,-29.3,-29.966068
11794000000.0,-28.6,-25.890642000000003
11794000000.0,-27.9,-29.931638
11794000000.0,-27.2,-29.916607999999997
11794000000.0,-26.5,-29.011581999999997
11794000000.0,-25.8,-29.901588000000004
11794000000.0,-25.1,-29.894538
11794000000.0,-24.4,-29.890144
11794000000.0,-23.7,-25.129406
11794000000.0,-23.0,-24.48358
11794000000.0,-22.3,-23.729812
11794000000.0,-21.6,-22.965068
11794000000.0,-20.9,-22.223418
11794000000.0,-20.200000000000003,-21.466904
11794000000.0,-19.5,-20.419332
11794000000.0,-18.8,-19.624556000000002
11794000000.0,-18.1,-18.598015999999998
11794000000.0,-17.4,-17.811872
11794000000.0,-16.700000000000003,-16.973128
11794000000.0,-16.0,-16.064268
11794000000.0,-15.3,-15.248732
11794000000.0,-14.600000000000001,-14.441372000000001
11794000000.0,-13.900000000000002,-13.595797999999998
11794000000.0,-13.200000000000003,-12.707192
11794000000.0,-12.5,-11.820153999999999
11794000000.0,-11.8,-11.017678
11794000000.0,-11.100000000000001,-10.200176
11794000000.0,-10.400000000000002,-9.3595622
11794000000.0,-9.700000000000003,-8.507006999999998
11794000000.0,-9.0,-7.6358542
11794000000.0,-8.3,-6.8484508
11794000000.0,-7.600000000000001,-6.082255999999999
11794000000.0,-6.900000000000002,-5.3115934
11794000000.0,-6.200000000000003,-4.5327526
11794000000.0,-5.5,-3.7505567999999996
11794000000.0,-4.800000000000001,-2.9672381999999997
11794000000.0,-4.100000000000001,-2.1816506
11794000000.0,-3.400000000000002,-1.4004016
11794000000.0,-2.700000000000003,-0.6260978399999999
11794000000.0,-2.0,0.14715764
11794000000.0,-1.3000000000000007,0.90633768
11794000000.0,-0.6000000000000014,1.6550942000000002
11794000000.0,0.09999999999999787,2.3851872
11794000000.0,0.7999999999999972,3.102696
11794000000.0,1.4999999999999964,3.7962294
11794000000.0,2.1999999999999957,4.469336799999999
11794000000.0,2.8999999999999986,5.269489200000001
11794000000.0,3.5999999999999943,6.0477058
11794000000.0,4.299999999999997,6.787476
11794000000.0,5.0,7.4819949999999995
11872000000.0,-30.0,-31.302826
11872000000.0,-29.3,-31.2478
11872000000.0,-28.6,-31.218702
11872000000.0,-27.9,-30.386647999999997
11872000000.0,-27.2,-31.188171999999998
11872000000.0,-26.5,-31.176396
11872000000.0,-25.8,-31.167926
11872000000.0,-25.1,-26.671051999999996
11872000000.0,-24.4,-25.950030000000005
11872000000.0,-23.7,-25.268425999999998
11872000000.0,-23.0,-24.591996
11872000000.0,-22.3,-23.828978
11872000000.0,-21.6,-23.060585999999997
11872000000.0,-20.9,-22.29965
11872000000.0,-20.200000000000003,-21.451526
11872000000.0,-19.5,-20.420592000000003
11872000000.0,-18.8,-19.59859
11872000000.0,-18.1,-18.601242000000003
11872000000.0,-17.4,-17.868446
11872000000.0,-16.700000000000003,-17.02896
11872000000.0,-16.0,-16.091552
11872000000.0,-15.3,-15.253342
11872000000.0,-14.600000000000001,-14.425856
11872000000.0,-13.900000000000002,-13.589338000000001
11872000000.0,-13.200000000000003,-12.740179999999999
11872000000.0,-12.5,-11.889759999999999
11872000000.0,-11.8,-11.091244
11872000000.0,-11.100000000000001,-10.270672
11872000000.0,-10.400000000000002,-9.435085600000003
11872000000.0,-9.700000000000003,-8.5816772
11872000000.0,-9.0,-7.714259199999999
11872000000.0,-8.3,-6.912301000000001
11872000000.0,-7.600000000000001,-6.1457264
11872000000.0,-6.900000000000002,-5.3792278
11872000000.0,-6.200000000000003,-4.605355
11872000000.0,-5.5,-3.8245088000000003
11872000000.0,-4.800000000000001,-3.0459374000000006
11872000000.0,-4.100000000000001,-2.265206
11872000000.0,-3.400000000000002,-1.48772
11872000000.0,-2.700000000000003,-0.71524842
11872000000.0,-2.0,0.051882792
11872000000.0,-1.3000000000000007,0.82664282
11872000000.0,-0.6000000000000014,1.5944300000000002
11872000000.0,0.09999999999999787,2.342369
11872000000.0,0.7999999999999972,3.0746446
11872000000.0,1.4999999999999964,3.7860696000000003
11872000000.0,2.1999999999999957,4.4740252
11872000000.0,2.8999999999999986,5.2807536
11872000000.0,3.5999999999999943,6.0543104
11872000000.0,4.299999999999997,6.7904675999999995
11872000000.0,5.0,7.4840914
11950000000.0,-30.0,-33.331708
11950000000.0,-29.3,-31.579014
11950000000.0,-28.6,-33.235816
11950000000.0,-27.9,-33.211276
11950000000.0,-27.2,-28.960938
11950000000.0,-26.5,-28.150706000000003
11950000000.0,-25.8,-27.30805
11950000000.0,-25.1,-26.522232000000002
11950000000.0,-24.4,-25.787290000000002
11950000000.0,-23.7,-25.096250000000005
11950000000.0,-23.0,-24.36831
11950000000.0,-22.3,-23.589199999999998
11950000000.0,-21.6,-22.818192
11950000000.0,-20.9,-22.047434
11950000000.0,-20.200000000000003,-21.091717999999997
11950000000.0,-19.5,-20.140024
11950000000.0,-18.8,-19.310671999999997
11950000000.0,-18.1,-18.391118
11950000000.0,-17.4,-17.729695999999997
11950000000.0,-16.700000000000003,-16.908706000000002
11950000000.0,-16.0,-15.951628
11950000000.0,-15.3,-15.101189999999999
11950000000.0,-14.600000000000001,-14.264991999999998
11950000000.0,-13.900000000000002,-13.450924
11950000000.0,-13.200000000000003,-12.666856000000001
11950000000.0,-12.5,-11.864934
11950000000.0,-11.8,-11.073094000000001
11950000000.0,-11.100000000000001,-10.258118
11950000000.0,-10.400000000000002,-9.4286978
11950000000.0,-9.700000000000003,-8.5848576
11950000000.0,-9.0,-7.725688
11950000000.0,-8.3,-6.9109311999999985
11950000000.0,-7.600000000000001,-6.1534004
11950000000.0,-6.900000000000002,-5.395561000000001
11950000000.0,-6.200000000000003,-4.6249304
11950000000.0,-5.5,-3.8546204000000004
11950000000.0,-4.800000000000001,-3.0838571999999997
11950000000.0,-4.100000000000001,-2.3084468
11950000000.0,-3.400000000000002,-1.5361516000000002
11950000000.0,-2.700000000000003,-0.7690253
11950000000.0,-2.0,-0.0049509786
11950000000.0,-1.3000000000000007,0.78249856
