vg1 [V],vg2 [V],det power [dBm],amp current [A],amp power [W]
1.15,1.4,-6.147462000000001,0.02,0.12
1.15,1.375,-5.75817,0.02,0.12
1.15,1.35,-5.209267999999998,0.02,0.12
1.15,1.325,-4.517388000000004,0.02,0.12
1.15,1.3,-3.496369999999999,0.03,0.18
1.15,1.275,-2.4456880000000005,0.04,0.24
1.15,1.25,-0.811793999999999,0.05,0.3
1.15,1.225,0.8388540000000013,0.06,0.36
1.15,1.2,3.7650099999999966,0.09,0.54
1.15,1.175,6.4147479999999995,0.12,0.72
1.15,1.15,8.982356,0.16,0.96
1.15,1.125,11.5353886,0.21,1.26
1.15,1.1,13.4250106,0.26,1.56
1.15,1.075,15.1556346,0.32,1.92
1.15,1.05,16.5087726,0.38,2.28
1.15,1.025,17.9419306,0.44,2.64
1.15,1.0,19.0888268,0.51,3.06
1.15,0.975,20.11529184,0.57,3.42
1.15,0.95,20.83651226,0.64,3.84
1.15,0.9249999999999999,21.8208312,0.71,4.26
1.15,0.8999999999999999,22.5442356,0.79,4.74
1.15,0.875,23.1645084,0.86,5.16
1.15,0.85,23.5996442,0.94,5.64
1.15,0.825,24.173341399999998,1.02,6.12
1.15,0.7999999999999999,24.5681546,1.1,6.6
1.15,0.7749999999999999,24.9207172,1.19,7.14
1.15,0.75,25.165705199999998,1.27,7.62
1.15,0.725,25.5063956,1.36,8.16
1.15,0.7,25.757374,1.46,8.76
1.15,0.6749999999999999,25.9283506,1.56,9.36
1.15,0.6499999999999999,26.1588914,1.66,9.96
1.15,0.625,26.318096,1.76,10.56
1.15,0.6,26.4502058,1.87,11.22
1.15,0.575,26.536279999999998,1.98,11.88
1.15,0.5499999999999999,26.6745378,2.09,12.54
1.15,0.5249999999999999,26.729554999999998,2.19,13.14
1.15,0.5,26.7931958,2.3,13.8
1.125,1.5,6.361707000000001,0.01,0.06
1.125,1.475,-7.063864000000002,0.01,0.06
1.125,1.45,-6.862308000000002,0.01,0.06
1.125,1.425,-6.568772000000003,0.01,0.06
1.125,1.4,-6.27731,0.02,0.12
1.125,1.375,-5.666485999999999,0.02,0.12
1.125,1.35,-5.208356000000002,0.02,0.12
1.125,1.325,-4.515438,0.02,0.12
1.125,1.3,-3.823153999999999,0.03,0.18
1.125,1.275,-2.448352,0.04,0.24
1.125,1.25,-0.8122140000000009,0.05,0.3
1.125,1.225,1.273221999999997,0.06,0.36
1.125,1.2,4.27101,0.09,0.54
1.125,1.175,6.406994000000001,0.12,0.72
1.125,1.15,8.965964,0.16,0.96
1.125,1.125,11.3609396,0.21,1.26
1.125,1.1,13.83648,0.27,1.62
1.125,1.075,15.1576744,0.32,1.92
1.125,1.05,16.6568826,0.38,2.28
1.125,1.025,17.9406506,0.44,2.64
1.125,1.0,19.31043972,0.51,3.06
1.125,0.975,20.10996898,0.57,3.42
1.125,0.95,21.0080959,0.64,3.84
1.125,0.9249999999999999,21.81911,0.71,4.26
1.125,0.8999999999999999,22.6691562,0.79,4.74
1.125,0.875,23.1648532,0.86,5.16
1.125,0.85,23.707682,0.94,5.64
1.125,0.825,24.1756224,1.02,6.12
1.125,0.7999999999999999,24.6486142,1.1,6.6
1.125,0.7749999999999999,24.918765999999998,1.19,7.14
1.125,0.75,25.2275662,1.27,7.62
1.125,0.725,25.5087562,1.36,8.16
1.125,0.7,25.7685278,1.46,8.76
1.125,0.6749999999999999,25.972845200000002,1.56,9.36
1.125,0.6499999999999999,26.1608836,1.66,9.96
1.125,0.625,26.3160698,1.76,10.56
1.125,0.6,26.4495638,1.87,11.22
1.125,0.575,26.5619552,1.98,11.88
1.125,0.5499999999999999,26.6600376,2.09,12.54
1.125,0.5249999999999999,26.731314,2.2,13.2
1.125,0.5,26.7925754,2.31,13.86
1.1,1.5,-0.4489828000000031,0.01,0.06
1.1,1.475,-7.119041999999997,0.01,0.06
1.1,1.45,-6.859976,0.01,0.06
1.1,1.425,-6.565557999999999,0.01,0.06
1.1,1.4,-6.197135999999993,0.02,0.12
1.1,1.375,-5.812081999999997,0.02,0.12
1.1,1.35,-5.206762000000001,0.02,0.12
1.1,1.325,-4.514422000000003,0.02,0.12
1.1,1.3,-3.6382280000000016,0.03,0.18
1.1,1.275,-2.6995080000000016,0.04,0.24
1.1,1.25,-0.8169540000000026,0.05,0.3
1.1,1.225,1.2810260000000007,0.06,0.36
1.1,1.2,3.635325999999999,0.09,0.54
1.1,1.175,6.952034000000001,0.12,0.72
1.1,1.15,8.977574,0.16,0.96
1.1,1.125,11.371761999999999,0.21,1.26
1.1,1.1,13.035462800000001,0.27,1.62
1.1,1.075,15.492599799999999,0.32,1.92
1.1,1.05,16.6568326,0.38,2.28
1.1,1.025,17.9449794,0.44,2.64
1.1,1.0,19.09229196,0.51,3.06
1.1,0.975,20.315437,0.57,3.42
1.1,0.95,21.0131294,0.64,3.84
1.1,0.9249999999999999,21.825589,0.72,4.32
1.1,0.8999999999999999,22.549152199999998,0.79,4.74
1.1,0.875,23.2875428,0.86,5.16
1.1,0.85,23.7083762,0.94,5.64
1.1,0.825,24.1763816,1.02,6.12
1.1,0.7999999999999999,24.493186,1.1,6.6
1.1,0.7749999999999999,24.920057999999997,1.19,7.14
1.1,0.75,25.2292718,1.27,7.62
1.1,0.725,25.5100928,1.36,8.16
1.1,0.7,25.815158,1.46,8.76
1.1,0.6749999999999999,25.9747152,1.56,9.36
1.1,0.6499999999999999,26.1615818,1.66,9.96
1.1,0.625,26.3218532,1.76,10.56
1.1,0.6,26.481920199999998,1.87,11.22
1.1,0.575,26.5621942,1.98,11.88
1.1,0.5499999999999999,26.655973799999998,2.09,12.54
1.1,0.5249999999999999,26.735567,2.2,13.2
1.1,0.5,26.8010302,2.31,13.86
1.075,1.5,-0.44749060000000185,0.01,0.06
1.075,1.475,-7.102073999999998,0.01,0.06
1.075,1.45,-6.859585999999997,0.01,0.06
1.075,1.425,-6.564709999999998,0.01,0.06
1.075,1.4,-6.197061999999999,0.02,0.12
1.075,1.375,-5.754879999999996,0.02,0.12
1.075,1.35,-5.204794,0.02,0.12
1.075,1.325,-4.458508000000002,0.02,0.12
1.075,1.3,-3.635145999999999,0.03,0.18
1.075,1.275,-2.443387999999999,0.04,0.24
1.075,1.25,-0.8555799999999998,0.05,0.3
1.075,1.225,1.281796,0.06,0.36
1.075,1.2,3.7735100000000017,0.09,0.54
1.075,1.175,6.416512000000001,0.12,0.72
1.075,1.15,8.558556,0.16,0.96
1.075,1.125,11.838354599999999,0.21,1.26
1.075,1.1,13.4325362,0.27,1.62
1.075,1.075,15.1631766,0.32,1.92
1.075,1.05,16.3667354,0.38,2.28
1.075,1.025,18.1964424,0.44,2.64
1.075,1.0,19.09334876,0.51,3.06
1.075,0.975,20.11630094,0.58,3.48
1.075,0.95,20.83635492,0.64,3.84
1.075,0.9249999999999999,21.8226044,0.72,4.32
1.075,0.8999999999999999,22.5464984,0.79,4.74
1.075,0.875,23.045174,0.86,5.16
1.075,0.85,23.815259,0.94,5.64
1.075,0.825,24.175829999999998,1.02,6.12
1.075,0.7999999999999999,24.570933,1.1,6.6
1.075,0.7749999999999999,24.923523799999998,1.19,7.14
1.075,0.75,25.2512592,1.27,7.62
1.075,0.725,25.5089514,1.36,8.16
1.075,0.7,25.7605976,1.46,8.76
1.075,0.6749999999999999,25.9780366,1.56,9.36
1.075,0.6499999999999999,26.163511800000002,1.66,9.96
1.075,0.625,26.3207934,1.76,10.56
1.075,0.6,26.4531062,1.87,11.22
1.075,0.575,26.566322,1.98,11.88
1.075,0.5499999999999999,26.6559878,2.09,12.54
1.075,0.5249999999999999,26.7330198,2.2,13.2
1.075,0.5,26.7977526,2.31,13.86
1.05,1.5,5.775579599999997,0.01,0.06
1.05,1.475,-7.100635999999998,0.01,0.06
1.05,1.45,-6.857317999999999,0.01,0.06
1.05,1.425,-6.562976000000003,0.02,0.12
1.05,1.4,-6.230005999999996,0.02,0.12
1.05,1.375,-5.662374,0.02,0.12
1.05,1.35,-5.203996,0.02,0.12
1.05,1.325,-4.5109020000000015,0.03,0.18
1.05,1.3,-3.819127999999999,0.03,0.18
1.05,1.275,-2.194236,0.04,0.24
1.05,1.25,-0.8098699999999965,0.05,0.3
1.05,1.225,1.2843599999999995,0.07,0.42
1.05,1.2,3.253689999999999,0.09,0.54
1.05,1.175,6.413642000000001,0.12,0.72
1.05,1.15,8.977813999999999,0.16,0.96
1.05,1.125,11.3652112,0.21,1.26
1.05,1.1,13.8524494,0.27,1.62
1.05,1.075,15.159697399999999,0.32,1.92
1.05,1.05,16.6572868,0.38,2.28
1.05,1.025,17.9449994,0.44,2.64
1.05,1.0,19.08942782,0.51,3.06
1.05,0.975,20.11769674,0.58,3.48
1.05,0.95,21.014751060000002,0.64,3.84
1.05,0.9249999999999999,21.7444836,0.72,4.32
1.05,0.8999999999999999,22.547865,0.79,4.74
1.05,0.875,23.166876000000002,0.86,5.16
1.05,0.85,23.7104096,0.94,5.64
1.05,0.825,24.1157584,1.02,6.12
1.05,0.7999999999999999,24.5713356,1.1,6.6
1.05,0.7749999999999999,24.922377,1.19,7.14
1.05,0.75,25.230589000000002,1.27,7.62
1.05,0.725,25.4547502,1.37,8.22
1.05,0.7,25.8112936,1.46,8.76
1.05,0.6749999999999999,25.9749034,1.56,9.36
1.05,0.6499999999999999,26.1629802,1.66,9.96
1.05,0.625,26.3231268,1.76,10.56
1.05,0.6,26.4809978,1.87,11.22
1.05,0.575,26.5634564,1.98,11.88
1.05,0.5499999999999999,26.6569662,2.09,12.54
1.05,0.5249999999999999,26.7350242,2.2,13.2
1.05,0.5,26.8153182,2.31,13.86
1.025,1.5,-0.44533039999999957,0.01,0.06
1.025,1.475,-7.100621999999998,0.01,0.06
1.025,1.45,-6.857792,0.01,0.06
1.025,1.425,-6.5393979999999985,0.02,0.12
1.025,1.4,-6.193687999999998,0.02,0.12
1.025,1.375,-5.750893999999999,0.02,0.12
1.025,1.35,-5.199474000000002,0.02,0.12
1.025,1.325,-4.510722000000001,0.03,0.18
1.025,1.3,-3.634556,0.03,0.18
1.025,1.275,-2.4435439999999957,0.04,0.24
1.025,1.25,-0.9628359999999994,0.05,0.3
1.025,1.225,1.2837040000000002,0.07,0.42
1.025,1.2,3.772459999999999,0.09,0.54
1.025,1.175,6.420338000000001,0.12,0.72
1.025,1.15,8.468166,0.17,1.02
1.025,1.125,11.362403599999999,0.21,1.26
1.025,1.1,13.4350044,0.27,1.62
1.025,1.075,14.826819799999999,0.32,1.92
1.025,1.05,16.9506534,0.38,2.28
1.025,1.025,17.9456744,0.44,2.64
1.025,1.0,19.0936947,0.51,3.06
1.025,0.975,19.91604648,0.58,3.48
1.025,0.95,21.1880154,0.64,3.84
1.025,0.9249999999999999,21.824757599999998,0.72,4.32
1.025,0.8999999999999999,22.551721399999998,0.79,4.74
1.025,0.875,23.0490534,0.86,5.16
1.025,0.85,23.8185132,0.94,5.64
1.025,0.825,24.1783158,1.02,6.12
1.025,0.7999999999999999,24.5727616,1.1,6.6
1.025,0.7749999999999999,24.9238216,1.19,7.14
1.025,0.75,25.2928502,1.27,7.62
1.025,0.725,25.5116606,1.37,8.22
1.025,0.7,25.7618472,1.46,8.76
1.025,0.6749999999999999,25.978524800000002,1.56,9.36
1.025,0.6499999999999999,26.208236,1.66,9.96
1.025,0.625,26.3232764,1.76,10.56
1.025,0.6,26.454358,1.87,11.22
1.025,0.575,26.567435,1.98,11.88
1.025,0.5499999999999999,26.6699864,2.09,12.54
1.025,0.5249999999999999,26.7345222,2.2,13.2
1.025,0.5,26.7984294,2.31,13.86
1.0,1.5,-0.4406561999999994,0.01,0.06
1.0,1.475,-7.082036000000006,0.01,0.06
1.0,1.45,-6.854554,0.02,0.12
1.0,1.425,-6.560663999999996,0.02,0.12
1.0,1.4,-6.192500000000003,0.02,0.12
1.0,1.375,-5.750545999999996,0.02,0.12
1.0,1.35,-5.201010000000004,0.02,0.12
1.0,1.325,-4.508787999999999,0.03,0.18
1.0,1.3,-3.6282799999999966,0.03,0.18
1.0,1.275,-2.333742000000001,0.04,0.24
1.0,1.25,-0.8037139999999994,0.05,0.3
1.0,1.225,1.2881599999999978,0.07,0.42
1.0,1.2,3.780654000000002,0.09,0.54
1.0,1.175,6.656927999999999,0.13,0.78
1.0,1.15,8.971754,0.17,1.02
1.0,1.125,11.3660818,0.21,1.26
1.0,1.1,13.457193,0.27,1.62
1.0,1.075,15.1588914,0.32,1.92
1.0,1.05,16.6617638,0.38,2.28
1.0,1.025,17.948397,0.44,2.64
1.0,1.0,19.01382664,0.51,3.06
1.0,0.975,20.11532642,0.58,3.48
1.0,0.95,21.01324736,0.64,3.84
1.0,0.9249999999999999,21.8246144,0.72,4.32
1.0,0.8999999999999999,22.4134496,0.79,4.74
1.0,0.875,23.288891800000002,0.86,5.16
1.0,0.85,23.711359,0.94,5.64
1.0,0.825,24.178312599999998,1.02,6.12
1.0,0.7999999999999999,24.49503,1.1,6.6
1.0,0.7749999999999999,24.9937214,1.19,7.14
1.0,0.75,25.2309076,1.27,7.62
1.0,0.725,25.511747,1.37,8.22
1.0,0.7,25.7623312,1.46,8.76
1.0,0.6749999999999999,26.0229984,1.56,9.36
1.0,0.6499999999999999,26.1642386,1.66,9.96
1.0,0.625,26.3239504,1.76,10.56
1.0,0.6,26.45813,1.87,11.22
1.0,0.575,26.5751284,1.98,11.88
1.0,0.5499999999999999,26.6582976,2.09,12.54
1.0,0.5249999999999999,26.7356248,2.2,13.2
1.0,0.5,26.784629000000002,2.31,13.86
0.975,1.5,-7.257690000000004,0.01,0.06
0.975,1.475,-7.099402000000005,0.02,0.12
0.975,1.45,-6.856013999999998,0.02,0.12
0.975,1.425,-6.562844000000002,0.02,0.12
0.975,1.4,-6.117995999999998,0.02,0.12
0.975,1.375,-5.752424000000001,0.02,0.12
0.975,1.35,-5.204144000000003,0.02,0.12
0.975,1.325,-4.513646000000001,0.03,0.18
0.975,1.3,-3.455059999999996,0.03,0.18
0.975,1.275,-2.4436919999999986,0.04,0.24
0.975,1.25,-0.8081379999999996,0.05,0.3
0.975,1.225,1.282078000000002,0.07,0.42
0.975,1.2,4.308933999999999,0.09,0.54
0.975,1.175,6.414364000000001,0.13,0.78
0.975,1.15,8.975426000000002,0.17,1.02
0.975,1.125,11.360521199999999,0.22,1.32
0.975,1.1,13.8317278,0.27,1.62
0.975,1.075,15.1600012,0.32,1.92
0.975,1.05,16.65961,0.38,2.28
0.975,1.025,17.9473208,0.45,2.7
0.975,1.0,19.15786772,0.51,3.06
0.975,0.975,20.11617132,0.58,3.48
0.975,0.95,21.01351608,0.65,3.9
0.975,0.9249999999999999,21.8265862,0.72,4.32
0.975,0.8999999999999999,22.5465984,0.79,4.74
0.975,0.875,23.1670152,0.86,5.16
0.975,0.85,23.711315,0.94,5.64
0.975,0.825,24.094889600000002,1.02,6.12
0.975,0.7999999999999999,24.5718318,1.1,6.6
0.975,0.7749999999999999,24.923154,1.19,7.14
0.975,0.75,25.231602199999998,1.27,7.62
0.975,0.725,25.4833016,1.37,8.22
0.975,0.7,25.7604096,1.46,8.76
0.975,0.6749999999999999,25.976752400000002,1.56,9.36
0.975,0.6499999999999999,26.164739,1.66,9.96
0.975,0.625,26.3250466,1.76,10.56
0.975,0.6,26.4844994,1.87,11.22
0.975,0.575,26.5665982,1.98,11.88
0.975,0.5499999999999999,26.66175,2.09,12.54
0.975,0.5249999999999999,26.7384868,2.2,13.2
0.975,0.5,26.8184156,2.31,13.86
0.95,1.5,-0.4445435999999994,0.02,0.12
0.95,1.475,-7.0994179999999965,0.02,0.12
0.95,1.45,-6.856396,0.02,0.12
0.95,1.425,-6.501162000000001,0.02,0.12
0.95,1.4,-6.193263999999999,0.02,0.12
0.95,1.375,-5.751861999999999,0.02,0.12
0.95,1.35,-5.231308000000002,0.03,0.18
0.95,1.325,-4.512825999999997,0.03,0.18
0.95,1.3,-3.638528000000001,0.04,0.24
0.95,1.275,-2.448786000000002,0.04,0.24
0.95,1.25,-1.1606400000000008,0.05,0.3
0.95,1.225,1.709693999999999,0.07,0.42
0.95,1.2,3.764202000000001,0.1,0.6
0.95,1.175,6.409801999999999,0.13,0.78
0.95,1.15,8.455394,0.17,1.02
0.95,1.125,11.8318644,0.22,1.32
0.95,1.1,13.429643800000001,0.27,1.62
0.95,1.075,15.158904,0.33,1.98
0.95,1.05,16.6579086,0.39,2.34
0.95,1.025,18.1932994,0.45,2.7
0.95,1.0,19.09299324,0.51,3.06
0.95,0.975,20.1162064,0.58,3.48
0.95,0.95,21.01243772,0.65,3.9
0.95,0.9249999999999999,21.9843482,0.72,4.32
0.95,0.8999999999999999,22.547962599999998,0.79,4.74
0.95,0.875,23.1666544,0.87,5.22
0.95,0.85,23.7098846,0.94,5.64
0.95,0.825,24.268443599999998,1.02,6.12
0.95,0.7999999999999999,24.572575999999998,1.1,6.6
0.95,0.7749999999999999,24.9235368,1.19,7.14
0.95,0.75,25.2330028,1.28,7.68
0.95,0.725,25.570380399999998,1.37,8.22
0.95,0.7,25.762884800000002,1.46,8.76
0.95,0.6749999999999999,25.978462200000003,1.56,9.36
0.95,0.6499999999999999,26.1678658,1.66,9.96
0.95,0.625,26.3616222,1.77,10.62
0.95,0.6,26.4558238,1.87,11.22
0.95,0.575,26.5686296,1.98,11.88
0.95,0.5499999999999999,26.6636674,2.09,12.54
0.95,0.5249999999999999,26.75892,2.2,13.2
0.95,0.5,26.7995122,2.31,13.86
0.9249999999999999,1.5,-0.4443932000000004,0.02,0.12
0.9249999999999999,1.475,-7.100544000000003,0.02,0.12
0.9249999999999999,1.45,-6.857402,0.02,0.12
0.9249999999999999,1.425,-6.563483999999999,0.03,0.18
0.9249999999999999,1.4,-6.195240000000002,0.03,0.18
0.9249999999999999,1.375,-5.711916000000002,0.03,0.18
0.9249999999999999,1.35,-5.204329999999999,0.03,0.18
0.9249999999999999,1.325,-4.5130240000000015,0.04,0.24
0.9249999999999999,1.3,-3.7012539999999987,0.04,0.24
0.9249999999999999,1.275,-2.451022000000002,0.05,0.3
0.9249999999999999,1.25,-0.8176379999999988,0.06,0.36
0.9249999999999999,1.225,1.2676079999999992,0.08,0.48
0.9249999999999999,1.2,3.236588000000001,0.1,0.6
0.9249999999999999,1.175,6.9294340000000005,0.13,0.78
0.9249999999999999,1.15,8.958308,0.18,1.08
0.9249999999999999,1.125,11.3577472,0.22,1.32
0.9249999999999999,1.1,13.4269952,0.28,1.68
0.9249999999999999,1.075,15.488026,0.33,1.98
0.9249999999999999,1.05,16.6521676,0.39,2.34
0.9249999999999999,1.025,17.9392372,0.45,2.7
0.9249999999999999,1.0,19.08367478,0.52,3.12
0.9249999999999999,0.975,20.32141934,0.58,3.48
0.9249999999999999,0.95,21.00793284,0.65,3.9
0.9249999999999999,0.9249999999999999,21.8213322,0.72,4.32
0.9249999999999999,0.8999999999999999,22.5475958,0.8,4.8
0.9249999999999999,0.875,23.257901,0.87,5.22
0.9249999999999999,0.85,23.709627,0.95,5.7
0.9249999999999999,0.825,24.1787238,1.03,6.18
0.9249999999999999,0.7999999999999999,24.595603,1.11,6.66
0.9249999999999999,0.7749999999999999,24.9211686,1.19,7.14
0.9249999999999999,0.75,25.2307566,1.28,7.68
0.9249999999999999,0.725,25.516948,1.37,8.22
0.9249999999999999,0.7,25.778049799999998,1.47,8.82
0.9249999999999999,0.6749999999999999,25.9774324,1.56,9.36
0.9249999999999999,0.6499999999999999,26.1642018,1.66,9.96
0.9249999999999999,0.625,26.2905484,1.77,10.62
0.9249999999999999,0.6,26.482174399999998,1.87,11.22
0.9249999999999999,0.575,26.5662138,1.98,11.88
0.9249999999999999,0.5499999999999999,26.6592062,2.09,12.54
0.9249999999999999,0.5249999999999999,26.718792,2.2,13.2
0.9249999999999999,0.5,26.8134808,2.31,13.86
0.8999999999999999,1.5,-0.44484480000000204,0.03,0.18
0.8999999999999999,1.475,-7.100042000000002,0.03,0.18
0.8999999999999999,1.45,-6.857859999999999,0.03,0.18
0.8999999999999999,1.425,-6.504244,0.04,0.24
0.8999999999999999,1.4,-6.197647999999997,0.04,0.24
0.8999999999999999,1.375,-5.757290000000001,0.04,0.24
0.8999999999999999,1.35,-5.210150000000002,0.04,0.24
0.8999999999999999,1.325,-4.454640000000001,0.04,0.24
0.8999999999999999,1.3,-3.6470359999999964,0.05,0.3
0.8999999999999999,1.275,-2.458683999999998,0.06,0.36
0.8999999999999999,1.25,-1.177901999999996,0.07,0.42
0.8999999999999999,1.225,1.6799219999999977,0.08,0.48
0.8999999999999999,1.2,3.733944000000001,0.11,0.66
0.8999999999999999,1.175,6.381861999999998,0.14,0.84
0.8999999999999999,1.15,8.42972,0.18,1.08
0.8999999999999999,1.125,11.8171324,0.23,1.38
0.8999999999999999,1.1,13.4160486,0.28,1.68
0.8999999999999999,1.075,15.1453474,0.34,2.04
0.8999999999999999,1.05,16.6463788,0.4,2.4
0.8999999999999999,1.025,18.1927156,0.46,2.76
0.8999999999999999,1.0,19.07951426,0.52,3.12
0.8999999999999999,0.975,20.10654944,0.59,3.54
0.8999999999999999,0.95,21.00473786,0.66,3.96
0.8999999999999999,0.9249999999999999,21.9859768,0.73,4.38
0.8999999999999999,0.8999999999999999,22.5429494,0.8,4.8
0.8999999999999999,0.875,23.16421,0.88,5.28
0.8999999999999999,0.85,23.7086582,0.95,5.7
0.8999999999999999,0.825,24.2689518,1.03,6.18
0.8999999999999999,0.7999999999999999,24.570295,1.11,6.66
0.8999999999999999,0.7749999999999999,24.9218194,1.2,7.2
0.8999999999999999,0.75,25.2311488,1.28,7.68
0.8999999999999999,0.725,25.5337888,1.38,8.28
0.8999999999999999,0.7,25.760654799999998,1.47,8.82
0.8999999999999999,0.6749999999999999,25.9776806,1.57,9.42
0.8999999999999999,0.6499999999999999,26.1675942,1.67,10.02
0.8999999999999999,0.625,26.3237374,1.77,10.62
0.8999999999999999,0.6,26.455097000000002,1.88,11.28
0.8999999999999999,0.575,26.5690842,1.99,11.94
0.8999999999999999,0.5499999999999999,26.659776,2.09,12.54
0.8999999999999999,0.5249999999999999,26.7358712,2.2,13.2
0.8999999999999999,0.5,26.7984756,2.31,13.86
0.875,1.5,6.3657319999999995,0.05,0.3
0.875,1.475,-7.062729999999998,0.05,0.3
0.875,1.45,-6.861858000000002,0.05,0.3
0.875,1.425,-6.56906,0.05,0.3
0.875,1.4,-6.203138000000003,0.05,0.3
0.875,1.375,-5.673218000000002,0.05,0.3
0.875,1.35,-5.217307999999999,0.06,0.36
0.875,1.325,-4.529586000000002,0.06,0.36
0.875,1.3,-3.660435999999997,0.06,0.36
0.875,1.275,-2.3557699999999997,0.07,0.42
0.875,1.25,-0.8533459999999984,0.08,0.48
0.875,1.225,1.2287099999999995,0.1,0.6
0.875,1.2,3.7171260000000004,0.12,0.72
0.875,1.175,6.868779999999997,0.16,0.96
0.875,1.15,8.907504,0.2,1.2
0.875,1.125,11.3123242,0.24,1.44
0.875,1.1,13.3923914,0.3,1.8
0.875,1.075,15.2061884,0.35,2.1
0.875,1.05,16.632990799999998,0.41,2.46
0.875,1.025,17.9258588,0.47,2.82
0.875,1.0,19.03521664,0.53,3.18
0.875,0.975,20.09618306,0.6,3.6
0.875,0.95,20.99631606,0.67,4.02
0.875,0.9249999999999999,21.8114666,0.74,4.44
0.875,0.8999999999999999,22.3955746,0.81,4.86
0.875,0.875,23.1593212,0.89,5.34
0.875,0.85,23.7051986,0.96,5.76
0.875,0.825,24.173861600000002,1.04,6.24
0.875,0.7999999999999999,24.491623,1.12,6.72
0.875,0.7749999999999999,24.9909698,1.21,7.26
0.875,0.75,25.2290238,1.29,7.74
0.875,0.725,25.5104272,1.38,8.28
0.875,0.7,25.761870000000002,1.48,8.88
0.875,0.6749999999999999,26.0242596,1.57,9.42
0.875,0.6499999999999999,26.1650588,1.68,10.08
0.875,0.625,26.3250264,1.78,10.68
0.875,0.6,26.4588428,1.88,11.28
0.875,0.575,26.5665808,1.99,11.94
0.875,0.5499999999999999,26.660177400000002,2.1,12.6
0.875,0.5249999999999999,26.7380966,2.21,13.26
0.875,0.5,26.790921400000002,2.32,13.92
0.85,1.5,-0.44867419999999925,0.07,0.42
0.85,1.475,-7.106455999999998,0.07,0.42
0.85,1.45,-6.865484000000002,0.07,0.42
0.85,1.425,-6.593979999999998,0.07,0.42
0.85,1.4,-6.210124,0.07,0.42
0.85,1.375,-5.771764000000001,0.08,0.48
0.85,1.35,-5.226825999999999,0.08,0.48
0.85,1.325,-4.686056000000001,0.08,0.48
0.85,1.3,-3.4969919999999988,0.09,0.54
0.85,1.275,-2.4993320000000026,0.09,0.54
0.85,1.25,-0.8829040000000035,0.1,0.6
0.85,1.225,0.7534759999999991,0.12,0.72
0.85,1.2,3.664885999999999,0.14,0.84
0.85,1.175,6.3090980000000005,0.18,1.08
0.85,1.15,8.872054,0.22,1.32
0.85,1.125,11.752199000000001,0.26,1.56
0.85,1.1,13.3617528,0.32,1.92
0.85,1.075,15.1037402,0.37,2.22
0.85,1.05,16.612405,0.43,2.58
0.85,1.025,18.1543146,0.49,2.94
0.85,1.0,19.0567863,0.55,3.3
0.85,0.975,20.08760698,0.62,3.72
0.85,0.95,20.98769592,0.69,4.14
0.85,0.9249999999999999,21.8299822,0.76,4.56
0.85,0.8999999999999999,22.528172,0.83,4.98
0.85,0.875,23.1520314,0.9,5.4
0.85,0.85,23.7053066,0.98,5.88
0.85,0.825,24.184701,1.06,6.36
0.85,0.7999999999999999,24.564532800000002,1.14,6.84
0.85,0.7749999999999999,24.916809,1.22,7.32
0.85,0.75,25.191287,1.31,7.86
0.85,0.725,25.5055506,1.4,8.4
0.85,0.7,25.757198000000002,1.49,8.94
0.85,0.6749999999999999,25.973671,1.59,9.54
0.85,0.6499999999999999,26.122857,1.69,10.14
0.85,0.625,26.3556204,1.79,10.74
0.85,0.6,26.4531956,1.89,11.34
0.85,0.575,26.565895,2.0,12.0
0.85,0.5499999999999999,26.63854,2.11,12.66
0.85,0.5249999999999999,26.752753,2.22,13.32
0.85,0.5,26.7975236,2.33,13.98
0.825,1.5,-0.453959600000001,0.1,0.6
0.825,1.475,-7.153584000000002,0.1,0.6
0.825,1.45,-6.824737999999996,0.1,0.6
0.825,1.425,-6.583862,0.11,0.66
0.825,1.4,-6.219991999999998,0.11,0.66
0.825,1.375,-5.785732000000003,0.11,0.66
0.825,1.35,-5.129915999999998,0.11,0.66
0.825,1.325,-4.565776,0.11,0.66
0.825,1.3,-3.708207999999999,0.12,0.72
0.825,1.275,-2.5423319999999983,0.13,0.78
0.825,1.25,-0.8547459999999987,0.14,0.84
0.825,1.225,1.1199839999999988,0.15,0.9
0.825,1.2,3.588076000000001,0.18,1.08
0.825,1.175,6.2606220000000015,0.21,1.26
0.825,1.15,8.800852,0.25,1.5
0.825,1.125,11.2166492,0.29,1.74
0.825,1.1,13.3137194,0.35,2.1
0.825,1.075,14.958807199999999,0.4,2.4
0.825,1.05,16.573127,0.46,2.76
0.825,1.025,17.8735044,0.52,3.12
0.825,1.0,19.03213014,0.58,3.48
0.825,0.975,19.92358896,0.65,3.9
0.825,0.95,20.96504508,0.71,4.26
0.825,0.9249999999999999,21.7844096,0.78,4.68
0.825,0.8999999999999999,22.5156706,0.85,5.1
0.825,0.875,23.0181254,0.93,5.58
0.825,0.85,23.7942774,1.0,6.0
0.825,0.825,24.1576386,1.08,6.48
0.825,0.7999999999999999,24.5567146,1.16,6.96
0.825,0.7749999999999999,24.8391108,1.24,7.44
0.825,0.75,25.2814836,1.33,7.98
0.825,0.725,25.5019256,1.42,8.52
0.825,0.7,25.7546958,1.51,9.06
0.825,0.6749999999999999,25.9269882,1.61,9.66
0.825,0.6499999999999999,26.200370200000002,1.71,10.26
0.825,0.625,26.3197398,1.81,10.86
